iter	RMSE
4773	2.538094069
4774	2.537817587
4775	2.537814988
4776	2.537793641
4777	2.53765202
4778	2.537647141
4779	2.537320056
4780	2.537317153
4781	2.537305068
4782	2.537304905
4783	2.537269068
4784	2.537264378
4785	2.537257246
4786	2.537248027
4787	2.537239069
4788	2.537201792
4789	2.537195292
4790	2.537170492
4791	2.537115855
4792	2.537115197
4793	2.537025134
4794	2.536976115
4795	2.536975967
4796	2.536973642
4797	2.536960458
4798	2.536907592
4799	2.536766874
4800	2.536766579
4801	2.536763161
4802	2.536713371
4803	2.536708029
4804	2.536697315
4805	2.536683329
4806	2.536646628
4807	2.536540602
4808	2.5365026
4809	2.536481271
4810	2.536133695
4811	2.536118334
4812	2.535987628
4813	2.535889714
4814	2.535666611
4815	2.535664242
4816	2.535660511
4817	2.53565234
4818	2.535645132
4819	2.535610608
4820	2.535585291
4821	2.535579283
4822	2.535564707
4823	2.535564298
4824	2.53553971
4825	2.535528541
4826	2.535519219
4827	2.53519791
4828	2.535100526
4829	2.535049577
4830	2.535041697
4831	2.535013135
4832	2.53494466
4833	2.534931906
4834	2.534829877
4835	2.534828739
4836	2.534816862
4837	2.534763126
4838	2.534749752
4839	2.534741813
4840	2.534695137
4841	2.53468316
4842	2.534681236
4843	2.53458654
4844	2.534576085
4845	2.534527553
4846	2.534524784
4847	2.534511255
4848	2.53449938
4849	2.534495524
4850	2.534487662
4851	2.534487524
4852	2.534432573
4853	2.534362899
4854	2.534327101
4855	2.534322563
4856	2.534244993
4857	2.534188604
4858	2.534181735
4859	2.534172763
4860	2.534125024
4861	2.534121621
4862	2.534115805
4863	2.534101982
4864	2.534100618
4865	2.534062325
4866	2.534058176
4867	2.534028116
4868	2.534026876
4869	2.533990124
4870	2.533946542
4871	2.53392273
4872	2.533850969
4873	2.533795426
4874	2.533788673
4875	2.533783141
4876	2.533732766
4877	2.533731806
4878	2.533678022
4879	2.533677327
4880	2.533594951
4881	2.533571285
4882	2.533463389
4883	2.533433022
4884	2.533422429
4885	2.533332445
4886	2.533327532
4887	2.533229418
4888	2.53322888
4889	2.53321233
4890	2.533212036
4891	2.533187234
4892	2.533186555
4893	2.533179604
4894	2.533174441
4895	2.533172286
4896	2.533168937
4897	2.533168443
4898	2.533088852
4899	2.532975194
4900	2.532969416
4901	2.532960996
4902	2.5329106
4903	2.532897237
4904	2.532784638
4905	2.532777185
4906	2.532674083
4907	2.532647985
4908	2.532639064
4909	2.532608148
4910	2.532594491
4911	2.532582647
4912	2.532568988
4913	2.532552824
4914	2.532520046
4915	2.532507318
4916	2.532390933
4917	2.532266167
4918	2.532229289
4919	2.53222725
4920	2.532224733
4921	2.532222679
4922	2.532214216
4923	2.53221377
4924	2.532205039
4925	2.532175235
4926	2.53217483
4927	2.532165733
4928	2.531931854
4929	2.531914053
4930	2.531872581
4931	2.531776433
4932	2.53157459
4933	2.531564075
4934	2.531560683
4935	2.531548277
4936	2.531438926
4937	2.531423703
4938	2.531176569
4939	2.530995988
4940	2.530966283
4941	2.530844996
4942	2.530830899
4943	2.530657573
4944	2.530616004
4945	2.530585779
4946	2.53056409
4947	2.530563398
4948	2.530550164
4949	2.53049616
4950	2.530488411
4951	2.530462613
4952	2.530234595
4953	2.530199594
4954	2.530084783
4955	2.530050439
4956	2.529913903
4957	2.529908027
4958	2.529907559
4959	2.529904662
4960	2.529812204
4961	2.529739576
4962	2.529560715
4963	2.529482825
4964	2.529437739
4965	2.529413314
4966	2.529404558
4967	2.529394669
4968	2.529389757
4969	2.529343162
4970	2.529342963
4971	2.529337893
4972	2.529334072
4973	2.529333339
4974	2.529300647
4975	2.529300464
4976	2.529285059
4977	2.529283859
4978	2.529230004
4979	2.52922083
4980	2.529216036
4981	2.529197281
4982	2.529186065
4983	2.529143961
4984	2.529104728
4985	2.529049913
4986	2.528987148
4987	2.528979893
4988	2.52894672
4989	2.52894626
4990	2.528859661
4991	2.528583944
4992	2.528571133
4993	2.5285412
4994	2.528511097
4995	2.528510131
4996	2.528474526
4997	2.528442375
4998	2.52814569
4999	2.528080541
5000	2.528071683
5001	2.528056253
5002	2.528052996
5003	2.528035259
5004	2.527900433
5005	2.527777561
5006	2.527719425
5007	2.527437156
5008	2.527266415
5009	2.527155368
5010	2.527136977
5011	2.527130254
5012	2.527049566
5013	2.527036726
5014	2.526909682
5015	2.526811411
5016	2.526734007
5017	2.526564907
5018	2.526530608
5019	2.526467609
5020	2.526424494
5021	2.526274234
5022	2.526263571
5023	2.526232546
5024	2.526205307
5025	2.52618582
5026	2.526184876
5027	2.526117208
5028	2.526097946
5029	2.526091283
5030	2.526024656
5031	2.525979589
5032	2.525957071
5033	2.525813619
5034	2.525652879
5035	2.525564653
5036	2.525558445
5037	2.525516447
5038	2.525405093
5039	2.525361534
5040	2.525323617
5041	2.525264834
5042	2.524964787
5043	2.524889851
5044	2.524837398
5045	2.524552595
5046	2.524527765
5047	2.524501499
5048	2.524348963
5049	2.524347986
5050	2.524320314
5051	2.524157291
5052	2.524106342
5053	2.524070273
5054	2.524004228
5055	2.524003516
5056	2.52395381
5057	2.52392544
5058	2.523922993
5059	2.523794018
5060	2.523790646
5061	2.523782661
5062	2.523775292
5063	2.523772213
5064	2.523657883
5065	2.523559825
5066	2.52355739
5067	2.52355329
5068	2.523449417
5069	2.523439685
5070	2.52343533
5071	2.523411476
5072	2.523356168
5073	2.523349607
5074	2.523187987
5075	2.523140792
5076	2.52313778
5077	2.523061793
5078	2.522872881
5079	2.522808025
5080	2.522788211
5081	2.522788011
5082	2.522751337
5083	2.522715658
5084	2.52271436
5085	2.522692992
5086	2.522676365
5087	2.522646543
5088	2.522644919
5089	2.522606893
5090	2.522602113
5091	2.522593281
5092	2.52254923
5093	2.522549053
5094	2.522546396
5095	2.522502829
5096	2.522189825
5097	2.522175274
5098	2.52217511
5099	2.522104781
5100	2.522104085
5101	2.52210205
5102	2.522096713
5103	2.52209296
5104	2.522078558
5105	2.522075458
5106	2.522073657
5107	2.522071776
5108	2.521829382
5109	2.521805211
5110	2.521674234
5111	2.521610201
5112	2.521573487
5113	2.521518971
5114	2.521497745
5115	2.521494886
5116	2.52126037
5117	2.521260312
5118	2.521258982
5119	2.521253005
5120	2.521218002
5121	2.521201251
5122	2.521196094
5123	2.521152372
5124	2.521128245
5125	2.521124081
5126	2.521065406
5127	2.521058759
5128	2.521027652
5129	2.521024926
5130	2.521011139
5131	2.520895224
5132	2.520880505
5133	2.520866537
5134	2.520863531
5135	2.520845545
5136	2.520804132
5137	2.520780523
5138	2.520732554
5139	2.520647695
5140	2.520614707
5141	2.520600739
5142	2.520596885
5143	2.520579264
5144	2.520523447
5145	2.520504901
5146	2.520496707
5147	2.520486823
5148	2.520478555
5149	2.520478169
5150	2.520478043
5151	2.520465884
5152	2.520423168
5153	2.520402331
5154	2.520377003
5155	2.520262355
5156	2.520233935
5157	2.520181712
5158	2.520178581
5159	2.520170713
5160	2.520121385
5161	2.520073867
5162	2.519946166
5163	2.519887652
5164	2.519882986
5165	2.519882827
5166	2.519875766
5167	2.519849452
5168	2.519783433
5169	2.519782889
5170	2.519774086
5171	2.519532692
5172	2.519442391
5173	2.519369944
5174	2.519343227
5175	2.51931294
5176	2.519310222
5177	2.519263542
5178	2.519251709
5179	2.519200214
5180	2.519104187
5181	2.519103474
5182	2.518952674
5183	2.518923453
5184	2.518886205
5185	2.518781837
5186	2.518697487
5187	2.518697117
5188	2.518596983
5189	2.518593284
5190	2.518482837
5191	2.518392039
5192	2.518391866
5193	2.518181059
5194	2.518171553
5195	2.518103235
5196	2.518062626
5197	2.51806195
5198	2.518057254
5199	2.518034762
5200	2.518032028
5201	2.518023159
5202	2.517931618
5203	2.517813229
5204	2.51781215
5205	2.517747812
5206	2.517747555
5207	2.517738253
5208	2.517695602
5209	2.517684076
5210	2.51758856
5211	2.517569876
5212	2.517544437
5213	2.517522608
5214	2.517442753
5215	2.517441322
5216	2.517436176
5217	2.517337228
5218	2.51732553
5219	2.51732361
5220	2.517314801
5221	2.517201457
5222	2.517170952
5223	2.517161135
5224	2.517158654
5225	2.517139061
5226	2.51708969
5227	2.517038323
5228	2.516962964
5229	2.516934725
5230	2.516900513
5231	2.516888088
5232	2.516872199
5233	2.516790982
5234	2.516768326
5235	2.516761619
5236	2.516746346
5237	2.516642999
5238	2.516640682
5239	2.516599762
5240	2.516596903
5241	2.51644657
5242	2.516252449
5243	2.516208819
5244	2.516208298
5245	2.516195861
5246	2.516150321
5247	2.516122106
5248	2.516106588
5249	2.515966888
5250	2.515921778
5251	2.515901273
5252	2.515898943
5253	2.515898622
5254	2.515892771
5255	2.515866813
5256	2.515866607
5257	2.515864339
5258	2.515752579
5259	2.515750878
5260	2.515734735
5261	2.5156982
5262	2.515677362
5263	2.515676659
5264	2.51567252
5265	2.515650402
5266	2.515640289
5267	2.515531271
5268	2.51553104
5269	2.515505691
5270	2.515504899
5271	2.5155022
5272	2.515500989
5273	2.515492018
5274	2.515479275
5275	2.51547827
5276	2.515395896
5277	2.515391598
5278	2.515391208
5279	2.51525665
5280	2.515246836
5281	2.515224963
5282	2.515223923
5283	2.51519589
5284	2.515194351
5285	2.515190279
5286	2.51519007
5287	2.515188162
5288	2.515184786
5289	2.515182275
5290	2.515176025
5291	2.515175683
5292	2.515164525
5293	2.515164445
5294	2.515071431
5295	2.515059264
5296	2.515055474
5297	2.515041556
5298	2.515036385
5299	2.514940724
5300	2.514906191
5301	2.514895872
5302	2.514895233
5303	2.514892729
5304	2.514892579
5305	2.514892029
5306	2.514867511
5307	2.514866253
5308	2.514863973
5309	2.514712008
5310	2.514711932
5311	2.514711098
5312	2.514626045
5313	2.5146259
5314	2.514610187
5315	2.514610038
5316	2.514609028
5317	2.514608992
5318	2.514608847
5319	2.514601037
5320	2.514600896
5321	2.514600759
5322	2.514577302
5323	2.514577172
5324	2.514577046
5325	2.514573306
5326	2.514545699
5327	2.514521361
5328	2.514521238
5329	2.514483704
5330	2.514483584
5331	2.514460195
5332	2.51445807
5333	2.514457546
5334	2.514457428
5335	2.514456633
5336	2.514456518
5337	2.51445335
5338	2.514268904
5339	2.514235089
5340	2.514231235
5341	2.514231037
5342	2.514224032
5343	2.514223921
5344	2.514219008
5345	2.514215696
5346	2.514215616
5347	2.514215511
5348	2.514214879
5349	2.514214801
5350	2.514135744
5351	2.514135668
5352	2.514135595
5353	2.514135303
5354	2.514135024
5355	2.514134953
5356	2.514134885
5357	2.514123007
5358	2.514014155
5359	2.513989942
5360	2.513988069
5361	2.51397194
5362	2.513971872
5363	2.513962628
5364	2.513928808
5365	2.513927307
5366	2.513927183
5367	2.513874834
5368	2.513872123
5369	2.513859148
5370	2.513853938
5371	2.513849543
5372	2.513728263
5373	2.513727748
5374	2.513705657
5375	2.513703509
5376	2.513699842
5377	2.513699318
5378	2.513670733
5379	2.513640334
5380	2.513628607
5381	2.513623537
5382	2.513599699
5383	2.513580471
5384	2.513535188
5385	2.513513922
5386	2.513480001
5387	2.513477549
5388	2.513472757
5389	2.513260196
5390	2.513255179
5391	2.513254603
5392	2.513184829
5393	2.513183794
5394	2.513183364
5395	2.513048286
5396	2.513036976
5397	2.513036806
5398	2.513021865
5399	2.513021503
5400	2.513008449
5401	2.51300834
5402	2.51300779
5403	2.512998906
5404	2.512983221
5405	2.512983149
5406	2.512979161
5407	2.512913034
5408	2.512899819
5409	2.51288816
5410	2.512743958
5411	2.512633781
5412	2.512582993
5413	2.512486178
5414	2.512433423
5415	2.512354483
5416	2.512353096
5417	2.512316665
5418	2.51228737
5419	2.512259634
5420	2.512255304
5421	2.512049744
5422	2.512037912
5423	2.511849806
5424	2.511780038
5425	2.511570186
5426	2.511465764
5427	2.511301697
5428	2.511177925
5429	2.511159753
5430	2.511126229
5431	2.511042786
5432	2.511007017
5433	2.51089326
5434	2.510872138
5435	2.510667832
5436	2.510612686
5437	2.510158769
5438	2.510102291
5439	2.510092928
5440	2.510063046
5441	2.510031951
5442	2.509863557
5443	2.509623041
5444	2.50961516
5445	2.509600148
5446	2.509363474
5447	2.509249431
5448	2.509181699
5449	2.509174606
5450	2.509088738
5451	2.509058632
5452	2.509015023
5453	2.508879362
5454	2.508849959
5455	2.508836224
5456	2.508759812
5457	2.508581152
5458	2.508575569
5459	2.508466673
5460	2.508388631
5461	2.508324661
5462	2.508321818
5463	2.508147392
5464	2.508066136
5465	2.508027028
5466	2.507942583
5467	2.50775028
5468	2.507577729
5469	2.507554252
5470	2.507545984
5471	2.507493915
5472	2.507467179
5473	2.507240421
5474	2.507114697
5475	2.507112279
5476	2.50711128
5477	2.507089812
5478	2.507088261
5479	2.507073491
5480	2.507038027
5481	2.507034959
5482	2.507019504
5483	2.506988075
5484	2.506961485
5485	2.506958257
5486	2.506928308
5487	2.506922244
5488	2.506880735
5489	2.506728009
5490	2.50672062
5491	2.50668496
5492	2.506684363
5493	2.506683295
5494	2.506672527
5495	2.506629716
5496	2.506616674
5497	2.506557665
5498	2.506557064
5499	2.506545034
5500	2.506543586
5501	2.506542931
5502	2.506533216
5503	2.506516448
5504	2.506516387
5505	2.506516062
5506	2.506502205
5507	2.506477996
5508	2.506464305
5509	2.5064606
5510	2.506460215
5511	2.506440616
5512	2.506413182
5513	2.506411184
5514	2.5064079
5515	2.506403503
5516	2.506280024
5517	2.506252628
5518	2.506252085
5519	2.506107471
5520	2.506078559
5521	2.506073557
5522	2.506063032
5523	2.506060975
5524	2.506044745
5525	2.506002151
5526	2.505994293
5527	2.505972624
5528	2.505972084
5529	2.505968777
5530	2.505962684
5531	2.505960346
5532	2.505956463
5533	2.505920694
5534	2.505920287
5535	2.505909109
5536	2.505908646
5537	2.505906747
5538	2.505784687
5539	2.50576974
5540	2.505726475
5541	2.505715731
5542	2.505714614
5543	2.505710508
5544	2.505710306
5545	2.505675226
5546	2.505629544
5547	2.505596337
5548	2.505536726
5549	2.505371655
5550	2.505259924
5551	2.505248105
5552	2.50522105
5553	2.505203543
5554	2.50519775
5555	2.504987187
5556	2.504796675
5557	2.504783679
5558	2.504736998
5559	2.504698809
5560	2.504592202
5561	2.504449109
5562	2.504307314
5563	2.504305998
5564	2.504281399
5565	2.504270748
5566	2.50425041
5567	2.504160694
5568	2.504101275
5569	2.504069102
5570	2.503970723
5571	2.503949246
5572	2.503944774
5573	2.503831991
5574	2.50367676
5575	2.50353711
5576	2.503506203
5577	2.503462004
5578	2.503446808
5579	2.503426622
5580	2.503268772
5581	2.503257755
5582	2.503255155
5583	2.503255126
5584	2.503222816
5585	2.503179396
5586	2.503173534
5587	2.503126337
5588	2.503110917
5589	2.503104946
5590	2.503084283
5591	2.503007318
5592	2.502912603
5593	2.502899624
5594	2.502868126
5595	2.502823074
5596	2.502707275
5597	2.502622346
5598	2.502619182
5599	2.502602644
5600	2.502597473
5601	2.502560967
5602	2.502532931
5603	2.50252558
5604	2.502521902
5605	2.502390453
5606	2.502273983
5607	2.502138811
5608	2.502017521
5609	2.502000566
5610	2.501998275
5611	2.50198676
5612	2.501842811
5613	2.501774238
5614	2.501760827
5615	2.501685692
5616	2.501681197
5617	2.501676519
5618	2.50167435
5619	2.501587342
5620	2.50155686
5621	2.501555778
5622	2.50151856
5623	2.501507308
5624	2.501385771
5625	2.501367558
5626	2.501326598
5627	2.50127207
5628	2.501226266
5629	2.501173085
5630	2.501113574
5631	2.501090702
5632	2.501051579
5633	2.501043738
5634	2.501042356
5635	2.500978793
5636	2.500949067
5637	2.500947671
5638	2.500947389
5639	2.500947157
5640	2.500946184
5641	2.500932757
5642	2.500927378
5643	2.500892566
5644	2.500807245
5645	2.500792819
5646	2.500743424
5647	2.500630364
5648	2.500461128
5649	2.50041415
5650	2.500413119
5651	2.500372709
5652	2.500336601
5653	2.500333537
5654	2.500328039
5655	2.500305912
5656	2.500304101
5657	2.500273502
5658	2.500258694
5659	2.500231185
5660	2.500223175
5661	2.500199781
5662	2.500178711
5663	2.500118676
5664	2.500070381
5665	2.499900599
5666	2.499894648
5667	2.499893402
5668	2.499877127
5669	2.499874514
5670	2.49987038
5671	2.499859446
5672	2.499775202
5673	2.499721094
5674	2.499702062
5675	2.499680137
5676	2.4996443
5677	2.499643538
5678	2.499629803
5679	2.499622282
5680	2.499558005
5681	2.499549622
5682	2.499518739
5683	2.499512872
5684	2.499497501
5685	2.499486009
5686	2.49944346
5687	2.499439063
5688	2.499420625
5689	2.499381613
5690	2.499303309
5691	2.499279901
5692	2.499176474
5693	2.499054725
5694	2.499029815
5695	2.49901865
5696	2.499015747
5697	2.498969173
5698	2.498966986
5699	2.498895402
5700	2.498891828
5701	2.498876466
5702	2.498588445
5703	2.498471651
5704	2.498467257
5705	2.498448287
5706	2.498444494
5707	2.498442407
5708	2.498440777
5709	2.498436511
5710	2.498433179
5711	2.498428012
5712	2.498408438
5713	2.498399292
5714	2.498338084
5715	2.498330737
5716	2.498301724
5717	2.49828728
5718	2.498270374
5719	2.49826894
5720	2.498255256
5721	2.498248702
5722	2.498247576
5723	2.498242749
5724	2.498193341
5725	2.498192448
5726	2.498121865
5727	2.498115862
5728	2.49811331
5729	2.498063659
5730	2.498002943
5731	2.498002756
5732	2.4979995
5733	2.497994974
5734	2.49791026
5735	2.497878105
5736	2.4978709
5737	2.497844381
5738	2.497831772
5739	2.497496281
5740	2.497469472
5741	2.497462153
5742	2.497443422
5743	2.497400413
5744	2.497375391
5745	2.497367429
5746	2.497352327
5747	2.497344738
5748	2.497270188
5749	2.497209328
5750	2.497187427
5751	2.497115554
5752	2.497105952
5753	2.497098914
5754	2.496995792
5755	2.496922813
5756	2.496920233
5757	2.496831974
5758	2.496815495
5759	2.496698976
5760	2.496688915
5761	2.496678784
5762	2.496671688
5763	2.496586198
5764	2.496584421
5765	2.496575904
5766	2.496495058
5767	2.496486474
5768	2.496482365
5769	2.496317854
5770	2.496315524
5771	2.496235278
5772	2.496214462
5773	2.496213552
5774	2.496211223
5775	2.49620024
5776	2.496133045
5777	2.496061444
5778	2.496055693
5779	2.496052596
5780	2.496050396
5781	2.496042134
5782	2.496041871
5783	2.495998421
5784	2.49599281
5785	2.495990574
5786	2.495989716
5787	2.495981447
5788	2.495974707
5789	2.495968621
5790	2.495961871
5791	2.495960439
5792	2.49595994
5793	2.49594616
5794	2.495941692
5795	2.495941294
5796	2.495940571
5797	2.495929588
5798	2.495924106
5799	2.495892031
5800	2.495891508
5801	2.495878402
5802	2.495874932
5803	2.495869426
5804	2.495802926
5805	2.495801162
5806	2.495763365
5807	2.49575833
5808	2.495697622
5809	2.49569566
5810	2.495692393
5811	2.495685466
5812	2.495625204
5813	2.495623105
5814	2.495597007
5815	2.495594835
5816	2.495580249
5817	2.495398457
5818	2.495391443
5819	2.495367898
5820	2.495358013
5821	2.495345024
5822	2.495344762
5823	2.495343404
5824	2.495340378
5825	2.495338858
5826	2.495328762
5827	2.49528765
5828	2.49528661
5829	2.495269043
5830	2.495226922
5831	2.495226623
5832	2.495225397
5833	2.4952223
5834	2.495210092
5835	2.495207295
5836	2.495162208
5837	2.495148181
5838	2.495128019
5839	2.495119836
5840	2.495110743
5841	2.494959204
5842	2.494939757
5843	2.49491334
5844	2.494892838
5845	2.494831928
5846	2.494807708
5847	2.494798461
5848	2.494797039
5849	2.49478837
5850	2.494780869
5851	2.494778577
5852	2.494766913
5853	2.494742829
5854	2.494704461
5855	2.494671613
5856	2.494671152
5857	2.494669034
5858	2.494615317
5859	2.494586564
5860	2.494578462
5861	2.494577746
5862	2.494572442
5863	2.494556704
5864	2.494553426
5865	2.494552695
5866	2.494525722
5867	2.494485085
5868	2.494480706
5869	2.494464145
5870	2.494463863
5871	2.494459397
5872	2.494459151
5873	2.494453224
5874	2.494411331
5875	2.494393345
5876	2.494393028
5877	2.494387414
5878	2.49437712
5879	2.49421554
5880	2.494213715
5881	2.494204818
5882	2.494198829
5883	2.494194571
5884	2.494186194
5885	2.494183143
5886	2.494178991
5887	2.494036165
5888	2.493953732
5889	2.493948412
5890	2.493941359
5891	2.493932953
5892	2.493897552
5893	2.493888139
5894	2.493886899
5895	2.493856735
5896	2.493595569
5897	2.49346822
5898	2.493424231
5899	2.493355869
5900	2.493321238
5901	2.49320072
5902	2.493119375
5903	2.493059758
5904	2.49305038
5905	2.492952876
5906	2.492907766
5907	2.492897228
5908	2.492885578
5909	2.492882273
5910	2.492871229
5911	2.492811668
5912	2.492810812
5913	2.492713211
5914	2.492616346
5915	2.49254658
5916	2.492516194
5917	2.492508826
5918	2.492489021
5919	2.492486199
5920	2.492480083
5921	2.492463416
5922	2.492455197
5923	2.492453358
5924	2.492444251
5925	2.492430957
5926	2.492428444
5927	2.492355008
5928	2.492313838
5929	2.492312978
5930	2.492260674
5931	2.49224921
5932	2.492205134
5933	2.492072846
5934	2.49207048
5935	2.492068223
5936	2.492053268
5937	2.492004079
5938	2.491924908
5939	2.491903081
5940	2.4918008
5941	2.491799793
5942	2.491762948
5943	2.49173014
5944	2.491719762
5945	2.491715815
5946	2.491644458
5947	2.491624635
5948	2.491615052
5949	2.491604477
5950	2.49150073
5951	2.491498117
5952	2.491398649
5953	2.491382012
5954	2.491378962
5955	2.491301122
5956	2.491037715
5957	2.491014519
5958	2.490993826
5959	2.490908853
5960	2.490796801
5961	2.490712423
5962	2.490615028
5963	2.49061143
5964	2.490564049
5965	2.490537603
5966	2.490526963
5967	2.490526313
5968	2.490505448
5969	2.490492322
5970	2.490455511
5971	2.490441423
5972	2.490428373
5973	2.490381646
5974	2.490369661
5975	2.490256632
5976	2.49024836
5977	2.490070512
5978	2.490070009
5979	2.490053166
5980	2.490014195
5981	2.489921878
5982	2.489911616
5983	2.489899489
5984	2.489700639
5985	2.489650556
5986	2.489621491
5987	2.489589117
5988	2.489577881
5989	2.489553552
5990	2.489551529
5991	2.489254975
5992	2.489120297
5993	2.488849975
5994	2.488848686
5995	2.48884832
5996	2.488801983
5997	2.488725853
5998	2.488725615
5999	2.488689931
